월,순위,제목,저자,출판사,판매지수,출판 년월
3,89,물빛 푸를 린,자근오,팩토리나인,판매지수 480,2023년 10월
3,90,우리 집에는 쥐가 있다,김수지,오후,"판매지수 1,374",2023년 10월
3,91,벽사아씨전,박에스더,안전가옥,"판매지수 1,344",2023년 09월
3,92,오른쪽에서 두 번째 여름,우메노 고부키,모모,판매지수 306,2023년 09월
3,93,무림세가 천대받는 손녀 딸이 되었다 5,마루별,연담,판매지수 486,2023년 03월
3,94,키메라 2,홍수연,파란 (파란미디어),판매지수 282,2022년 08월
3,95,만추 여관 1,박영,YOUNGCOM(영컴),판매지수 510,2022년 04월
3,96,사내 맞선 2,해화,연담,판매지수 540,2022년 03월
3,97,사내 맞선 1,해화,연담,판매지수 540,2022년 03월
3,98,설렘의 기억,서은수,가하,판매지수 642,2020년 09월
3,99,730 2,이유월,필프리미엄에디션,판매지수 96,2019년 11월
3,100,730 1,이유월,필프리미엄에디션,판매지수 96,2019년 11월
4,1,내일의 으뜸,김빵,다향,"판매지수 57,792",2024년 05월
4,2,남은 인생 10년,고사카 루카,모모,"판매지수 29,397",2024년 03월
4,3,말하고 싶은 비밀,사쿠라 이이요,모모,"판매지수 37,827",2023년 12월
4,4,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",이치조 미사키,모모,"판매지수 28,656",2023년 11월
4,5,재와 물거품,김청귤,안전가옥,"판매지수 18,366",2021년 05월
4,6,"나는 내일, 어제의 너와 만난다",나나츠키 타카후미,영상출판미디어,"판매지수 10,890",2016년 02월
4,7,나와 너의 365일,유이하,모모,"판매지수 17,976",2023년 03월
4,8,고백의 이유,서은수,파란 (파란미디어),"판매지수 4,578",2024년 03월
4,9,너의 췌장을 먹고 싶어 (일반판),스미노 요루,소미미디어,"판매지수 11,436",2017년 04월
4,10,너는 달밤에 빛나고,사노 테츠야,디앤씨미디어(D&C미디어),"판매지수 9,828",2018년 04월
4,11,해피엔딩에서 너를 기다릴게,산다 치에,알에이치코리아(RHK),"판매지수 13,239",2023년 01월
4,12,하렘의 남자들 5,알파타르트,해피북스투유,"판매지수 1,032",2024년 04월
4,13,논 트리거 2,몽슈,YOUNGCOM(영컴),판매지수 900,2024년 04월
4,14,논 트리거 1,몽슈,YOUNGCOM(영컴),판매지수 876,2024년 04월
4,15,"거짓말이 보이는 나는, 솔직한 너에게 사랑을 했다",사쿠라이 미나,제우미디어,"판매지수 5,652",2019년 08월
4,16,동백꽃 핀 자리 1~3 세트,서은수,파란 (파란미디어),"판매지수 1,818",2024년 04월
4,17,미 비포 유,조조 모예스,다산책방,"판매지수 13,452",2024년 04월
4,18,금수별곡,마셰리,YOUNGCOM(영컴),"판매지수 1,878",2024년 01월
4,19,위시,니콜라스 스파크스,모모,"판매지수 11,676",2023년 12월
4,20,Say yes all blue 세이 예스 올 블루,김제이,YOUNGCOM(영컴),"판매지수 1,422",2024년 04월
4,21,너와 만날 수 있었던 4%의 기적,히로세 미이,제우미디어,"판매지수 4,644",2019년 05월
4,22,봄그늘 1~5 세트,김차차,파란 (파란미디어),"판매지수 5,916",2024년 02월
4,23,일주일 만에 사랑할 순 없다,김동식,요다,"판매지수 4,278",2020년 03월
4,24,리마인더스 오브 힘,콜린 후버,미래지향,"판매지수 1,344",2024년 04월
4,25,이토록 완벽한 실종,줄리안 맥클린,해피북스투유,"판매지수 3,600",2023년 12월
4,26,상호 패러독스 1,해월,포르투나,판매지수 606,2024년 02월
4,27,이번 생은 가주가 되겠습니다 1~5 세트,김로아,디앤씨미디어(D&C미디어),"판매지수 3,780",2024년 01월
4,28,낙원의 이론 1,정선우,파란 (파란미디어),"판매지수 2,526",2019년 07월
4,29,낙원의 이론 2,정선우,파란 (파란미디어),"판매지수 2,100",2019년 07월
4,30,"비록, 닿을 수 없는 너의 세상일지라도",미아키 스가루,팩토리나인,"판매지수 1,968",2023년 03월
4,31,비긴 어게인,헬리 액튼,모모,"판매지수 3,060",2024년 01월
4,32,낙원의 이론 3,정선우,파란 (파란미디어),"판매지수 1,974",2019년 07월
4,33,낙원의 이론 4,정선우,파란 (파란미디어),"판매지수 2,058",2019년 07월
4,34,"그 여름, 나는",최수현,가하,"판매지수 1,332",2018년 01월
4,35,너를 사랑했던 한 사람의 나에게,오토노 요모지,모모,"판매지수 1,662",2022년 10월
4,36,내가 사랑했던 모든 너에게,오토노 요모지,모모,"판매지수 1,758",2022년 10월
4,37,이 세계에서 너와 두 번째 첫사랑을,모치즈키 쿠라게,북스토리,"판매지수 2,256",2020년 04월
4,38,그것은 벚꽃 같은 사랑이었다,히로세 미이,제우미디어,"판매지수 2,724",2019년 03월
4,39,재혼황후 8 + 미공개 외전 세트,알파타르트,해피북스투유,"판매지수 2,160",2022년 12월
4,40,벽사아씨전,박에스더,안전가옥,"판매지수 1,344",2023년 09월
4,41,나는 너에게 10년 치의 『    』을 전하고 싶어,아마노 아타루,제우미디어,"판매지수 2,172",2019년 10월
4,42,"은원, 은, 원",한차현,나무옆의자,판매지수 444,2024년 03월
4,43,주인공의 구원자가 될 운명입니다 1~5 세트,은소로,연담,"판매지수 1,428",2024년 04월
4,44,여름의 너에게 겨울에 내가 갈게,닌겐 로쿠도,북폴리오,"판매지수 2,280",2023년 07월
4,45,재혼황후 7,알파타르트,해피북스투유,"판매지수 1,428",2022년 04월
4,46,동백꽃 핀 자리 1,서은수,파란 (파란미디어),판매지수 276,2024년 04월
4,47,그 여름의 끝에 네가 죽으면 완벽했기 때문에,샤센도 유키,토마토출판사,"판매지수 1,740",2023년 09월
4,48,시간의 계단 1,주영하,블라썸,"판매지수 2,850",2019년 02월
4,49,블라섬 셰어하우스,은상,빚은책들,판매지수 372,2024년 04월
4,50,"블루문이 뜨는 밤, 다시 한번 그녀를 사랑하게 됐다",히로세 미이,제우미디어,"판매지수 1,416",2023년 11월
4,51,"어느 날, 너의 심장이 멈출 거라 말했다",클로에 윤,팩토리나인,"판매지수 1,986",2021년 12월
4,52,동백꽃 핀 자리 2,서은수,파란 (파란미디어),판매지수 264,2024년 04월
4,53,시간의 계단 2,주영하,블라썸,"판매지수 2,544",2019년 02월
4,54,너의 췌장을 먹고 싶어 (노블판),스미노 요루,소미미디어,"판매지수 2,658",2017년 03월
4,55,달빛수사,연여름,황금가지,판매지수 852,2023년 11월
4,56,시월드가 내게 집착한다 1~3 세트,한윤설,YOUNGCOM(영컴),"판매지수 1,140",2024년 01월
4,57,"네 세상이 어둠이 된다고 해도, 내가 너의 빛이 되어줄게",시울,하이스트,판매지수 696,2023년 07월
4,58,설렘의 기억,서은수,가하,판매지수 642,2020년 09월
4,59,낙원의 오후,조강은,파란 (파란미디어),"판매지수 1,098",2019년 02월
4,60,나쁜 시녀들 1~5 세트,자야,아시아,판매지수 576,2024년 05월
4,61,동백꽃 핀 자리 3,서은수,파란 (파란미디어),판매지수 264,2024년 04월
4,62,점괘보는 공녀님 1~5 세트,사이딘,마롱,"판매지수 1,212",2023년 12월
4,63,우리 집에는 쥐가 있다,김수지,오후,"판매지수 1,374",2023년 10월
4,64,하렘의 남자들 4,알파타르트,해피북스투유,판매지수 492,2023년 09월
4,65,다정한 사신은 너를 위한 거짓말을 할 거야,모치즈키 쿠라게,북스토리,판매지수 870,2023년 03월
4,66,러브 레터,이와이 슌지,하빌리스,"판매지수 2,130",2022년 11월
4,67,옷소매 붉은 끝동 세트,강미강,청어람,"판매지수 1,680",2022년 06월
4,68,재혼황후 6,알파타르트,해피북스투유,"판매지수 1,188",2021년 12월
4,69,당신의 이해를 돕기 위하여 4,이보라,연담,판매지수 312,2021년 09월
4,70,당신의 이해를 돕기 위하여 1,이보라,연담,판매지수 630,2021년 09월
4,71,세상은 『    』로 가득 차 있다,사쿠라 이이요,제우미디어,판매지수 612,2020년 01월
4,72,밤하늘은 올려다보는 그대에게 상냥하게,마쿠라기 미루타,제우미디어,"판매지수 1,350",2019년 01월
4,73,난다의 일기,심윤서,가하,판매지수 324,2017년 09월
4,74,블라섬 셰어하우스 + 외전 세트,은상,빚은책들,판매지수 126,2024년 04월
4,75,경성 환상 극장,최지원,안전가옥,판매지수 270,2024년 03월
4,76,내 아이가 분명해 6,한민트,파란 (파란미디어),판매지수 852,2023년 09월
4,77,내 아이가 분명해 5,한민트,파란 (파란미디어),판매지수 828,2023년 09월
4,78,내 아이가 분명해 4,한민트,파란 (파란미디어),판매지수 864,2023년 09월
4,79,당신의 이해를 돕기 위하여 3,이보라,연담,판매지수 288,2021년 09월
4,80,당신의 이해를 돕기 위하여 2,이보라,연담,판매지수 444,2021년 09월
4,81,"빨강, 파랑, 어쨌든 찬란",케이시 맥퀴스턴,살림출판사,"판매지수 1,758",2021년 07월
4,82,재혼황후 5,알파타르트,해피북스투유,"판매지수 1,140",2021년 03월
4,83,뜨거운 홍차 2,김빵,문페이스,"판매지수 1,302",2024년 08월
4,84,재혼황후 2 (일반판),알파타르트,해피북스투유,판매지수 978,2019년 12월
4,85,재혼황후 1 (일반판),알파타르트,해피북스투유,"판매지수 1,020",2019년 10월
4,86,나와 그녀의 왼손,츠지도 유메,제우미디어,판매지수 678,2018년 10월
4,87,나의 아름다운 선,조강은,파란 (파란미디어),판매지수 420,2018년 10월
4,88,유니콘의 악마 : 블라섬 셰어하우스 외전,은상,빚은책들,판매지수 234,2024년 04월
4,89,9교시 소원,김사라,안전가옥,판매지수 408,2024년 02월
4,90,내 아이가 분명해 3,한민트,파란 (파란미디어),판매지수 828,2023년 09월
4,91,내 아이가 분명해 2,한민트,파란 (파란미디어),판매지수 786,2023년 09월
4,92,에이스와 새우깡,성승제,도서출판이곳,판매지수 492,2023년 10월
4,93,하렘의 남자들 3 (일반판),알파타르트,해피북스투유,판매지수 348,2023년 04월
4,94,옷소매 붉은 끝동 1,강미강,청어람,판매지수 246,2022년 06월
4,95,우리가 끝이야,콜린 후버,위즈덤하우스,"판매지수 1,512",2022년 05월
4,96,마른 가지에 바람처럼 1,달새울,arte(아르테),판매지수 684,2021년 04월
4,97,재혼황후 4 (일반판),알파타르트,해피북스투유,판매지수 918,2020년 09월
4,98,악역의 엔딩은 죽음뿐 2,권겨을,디앤씨미디어(D&C미디어),판매지수 780,2020년 09월
4,99,여주인공의 오빠를 지키는 방법 1,킨,연담,판매지수 306,2020년 09월
4,100,너에게 젖어들다,하얀어둠,스칼렛,판매지수 168,2020년 06월
5,1,내일의 으뜸,김빵,다향,"판매지수 57,792",2024년 05월
5,2,남은 인생 10년,고사카 루카,모모,"판매지수 29,397",2024년 03월
5,3,미 비포 유,조조 모예스,다산책방,"판매지수 13,452",2024년 04월
5,4,재와 물거품,김청귤,안전가옥,"판매지수 18,366",2021년 05월
5,5,말하고 싶은 비밀,사쿠라 이이요,모모,"판매지수 37,827",2023년 12월
5,6,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",이치조 미사키,모모,"판매지수 28,656",2023년 11월
5,7,21세기 마지막 첫사랑,김빵,자이언트북스,"판매지수 3,540",2024년 05월
5,8,나와 너의 365일,유이하,모모,"판매지수 17,976",2023년 03월
5,9,고백의 이유,서은수,파란 (파란미디어),"판매지수 4,578",2024년 03월
5,10,너의 췌장을 먹고 싶어 (일반판),스미노 요루,소미미디어,"판매지수 11,436",2017년 04월
5,11,해피엔딩에서 너를 기다릴게,산다 치에,알에이치코리아(RHK),"판매지수 13,239",2023년 01월
5,12,"나는 내일, 어제의 너와 만난다",나나츠키 타카후미,영상출판미디어,"판매지수 10,890",2016년 02월
5,13,족쇄 : 두 남매 이야기,전혜진,고즈넉이엔티,"판매지수 1,314",2024년 05월
5,14,"보지 못하는 너에게, 보이지 않는 내가",니노마에 아키라,모모,"판매지수 4,374",2024년 04월
5,15,너는 달밤에 빛나고,사노 테츠야,디앤씨미디어(D&C미디어),"판매지수 9,828",2018년 04월
5,16,"거짓말이 보이는 나는, 솔직한 너에게 사랑을 했다",사쿠라이 미나,제우미디어,"판매지수 5,652",2019년 08월
5,17,노트북,니콜라스 스파크스,모모,"판매지수 13,983",2024년 05월
5,18,사랑하는 나의 억압자 1~4 세트,서사희,블라썸,"판매지수 2,052",2024년 05월
5,19,너와 만날 수 있었던 4%의 기적,히로세 미이,제우미디어,"판매지수 4,644",2019년 05월
5,20,동백꽃 핀 자리 1~3 세트,서은수,파란 (파란미디어),"판매지수 1,818",2024년 04월
5,21,위시,니콜라스 스파크스,모모,"판매지수 11,676",2023년 12월
5,22,Say yes all blue 세이 예스 올 블루,김제이,YOUNGCOM(영컴),"판매지수 1,422",2024년 04월
5,23,나의 X 오답노트 1,김사라,모모,"판매지수 1,338",2024년 05월
5,24,나쁜 시녀들 1~5 세트,자야,아시아,판매지수 576,2024년 05월
5,25,일주일 만에 사랑할 순 없다,김동식,요다,"판매지수 4,278",2020년 03월
5,26,나의 X 오답노트 2,김사라,모모,"판매지수 1,272",2024년 05월
5,27,낙원의 이론 1,정선우,파란 (파란미디어),"판매지수 2,526",2019년 07월
5,28,봄그늘 1~5 세트,김차차,파란 (파란미디어),"판매지수 5,916",2024년 02월
5,29,시간의 계단 1,주영하,블라썸,"판매지수 2,850",2019년 02월
5,30,낙원의 이론 4,정선우,파란 (파란미디어),"판매지수 2,058",2019년 07월
5,31,낙원의 이론 2,정선우,파란 (파란미디어),"판매지수 2,100",2019년 07월
5,32,그것은 벚꽃 같은 사랑이었다,히로세 미이,제우미디어,"판매지수 2,724",2019년 03월
5,33,리마인더스 오브 힘,콜린 후버,미래지향,"판매지수 1,344",2024년 04월
5,34,이토록 완벽한 실종,줄리안 맥클린,해피북스투유,"판매지수 3,600",2023년 12월
5,35,낙원의 이론 3,정선우,파란 (파란미디어),"판매지수 1,974",2019년 07월
5,36,너의 췌장을 먹고 싶어 (노블판),스미노 요루,소미미디어,"판매지수 2,658",2017년 03월
5,37,비긴 어게인,헬리 액튼,모모,"판매지수 3,060",2024년 01월
5,38,"어느 날, 너의 심장이 멈출 거라 말했다",클로에 윤,팩토리나인,"판매지수 1,986",2021년 12월
5,39,금수별곡,마셰리,YOUNGCOM(영컴),"판매지수 1,878",2024년 01월
5,40,"빨강, 파랑, 어쨌든 찬란",케이시 맥퀴스턴,살림출판사,"판매지수 1,758",2021년 07월
5,41,시간의 계단 2,주영하,블라썸,"판매지수 2,544",2019년 02월
5,42,"블루문이 뜨는 밤, 다시 한번 그녀를 사랑하게 됐다",히로세 미이,제우미디어,"판매지수 1,416",2023년 11월
5,43,이번 생은 가주가 되겠습니다 1~5 세트,김로아,디앤씨미디어(D&C미디어),"판매지수 3,780",2024년 01월
5,44,달빛수사,연여름,황금가지,판매지수 852,2023년 11월
5,45,재혼황후 8 + 미공개 외전 세트,알파타르트,해피북스투유,"판매지수 2,160",2022년 12월
5,46,이 세계에서 너와 두 번째 첫사랑을,모치즈키 쿠라게,북스토리,"판매지수 2,256",2020년 04월
5,47,사랑하는 나의 억압자 2,서사희,블라썸,판매지수 402,2024년 05월
5,48,사랑하는 나의 억압자 1,서사희,블라썸,판매지수 540,2024년 05월
5,49,하렘의 남자들 5,알파타르트,해피북스투유,"판매지수 1,032",2024년 04월
5,50,여름의 너에게 겨울에 내가 갈게,닌겐 로쿠도,북폴리오,"판매지수 2,280",2023년 07월
5,51,나는 너에게 10년 치의 『    』을 전하고 싶어,아마노 아타루,제우미디어,"판매지수 2,172",2019년 10월
5,52,폐월화 1,조은담,테라스북,판매지수 288,2024년 04월
5,53,재혼황후 7,알파타르트,해피북스투유,"판매지수 1,428",2022년 04월
5,54,"봄, 거짓말",김제이,봄미디어,판매지수 456,2020년 10월
5,55,설렘의 기억,서은수,가하,판매지수 642,2020년 09월
5,56,밤하늘은 올려다보는 그대에게 상냥하게,마쿠라기 미루타,제우미디어,"판매지수 1,350",2019년 01월
5,57,논 트리거 2,몽슈,YOUNGCOM(영컴),판매지수 900,2024년 04월
5,58,러브 레터,이와이 슌지,하빌리스,"판매지수 2,130",2022년 11월
5,59,너를 사랑했던 한 사람의 나에게,오토노 요모지,모모,"판매지수 1,662",2022년 10월
5,60,내가 사랑했던 모든 너에게,오토노 요모지,모모,"판매지수 1,758",2022년 10월
5,61,동백꽃 핀 자리 3,서은수,파란 (파란미디어),판매지수 264,2024년 04월
5,62,동백꽃 핀 자리 2,서은수,파란 (파란미디어),판매지수 264,2024년 04월
5,63,논 트리거 1,몽슈,YOUNGCOM(영컴),판매지수 876,2024년 04월
5,64,"비록, 닿을 수 없는 너의 세상일지라도",미아키 스가루,팩토리나인,"판매지수 1,968",2023년 03월
